0.3092, 0.8741, 0.0000,
0.5782, 0.9066, 0.0000,
0.6076, 0.9345, 0.0000,
0.5990, 0.9903, 0.0000,
0.5754, 0.9305, 0.0000,
0.3003, 0.9792, 0.0000,
0.3224, 0.5107, 0.0000,
0.2714, 0.6025, 0.0000,
0.3186, 0.4394, 0.0000,
0.5245, 0.7742, 0.0000,
0.5326, 0.6991, 0.0000,
0.2322, 0.3171, 0.0000,
0.2304, 0.2458, 0.0000,
0.5988, 0.4525, 0.0000,
0.6260, 0.4414, 0.0000,
0.5824, 0.4882, 0.0000,
0.4621, 0.8321, 0.0000,
0.5565, 0.8411, 0.0000,
0.5221, 0.8801, 0.0000,
0.3133, 0.6404, 0.0000,
0.3046, 0.6800, 0.0000,
0.4078, 0.7965, 0.0000,
0.4160, 0.7738, 0.0000,
0.4172, 0.7438, 0.0000,
0.3230, 0.6246, 0.0000,
0.3680, 0.6592, 0.0000,
0.3618, 0.6962, 0.0000,
0.3545, 0.7668, 0.0000,
0.3596, 0.7402, 0.0000,
0.3780, 0.6347, 0.0000,
0.3949, 0.7066, 0.0000,
0.4065, 0.6792, 0.0000,
0.4278, 0.6965, 0.0000,
0.4330, 0.7214, 0.0000,
0.3246, 0.7927, 0.0000,
0.2894, 0.7896, 0.0000,
0.2885, 0.7858, 0.0000,
0.3238, 0.7710, 0.0000,
0.2941, 0.7625, 0.0000,
0.3169, 0.7451, 0.0000,
0.4220, 0.6555, 0.0000,
0.4484, 0.6761, 0.0000,
0.4509, 0.7049, 0.0000,
0.4543, 0.7019, 0.0000,
0.5294, 0.6057, 0.0000,
0.4794, 0.5411, 0.0000,
0.5267, 0.4695, 0.0000,
0.5233, 0.4124, 0.0000,
0.3368, 0.2699, 0.0000,
0.3057, 0.2616, 0.0000,
0.3380, 0.2468, 0.0000,
0.3662, 0.2540, 0.0000,
0.4382, 0.4036, 0.0000,
0.4335, 0.4284, 0.0000,
0.3990, 0.4270, 0.0000,
0.4005, 0.4014, 0.0000,
0.3045, 0.3121, 0.0000,
0.2861, 0.2979, 0.0000,
0.3470, 0.2947, 0.0000,
0.3641, 0.4549, 0.0000,
0.3404, 0.4419, 0.0000,
0.3628, 0.4255, 0.0000,
0.3681, 0.2825, 0.0000,
0.3678, 0.3067, 0.0000,
0.3532, 0.4752, 0.0000,
0.3304, 0.4663, 0.0000,
0.3353, 0.4223, 0.0000,
0.3355, 0.4004, 0.0000,
0.3645, 0.4013, 0.0000,
0.2714, 0.2656, 0.0000,
0.2989, 0.3943, 0.0000,
0.4149, 0.4678, 0.0000,
0.6282, 0.3108, 0.0000,
0.2255, 0.1263, 0.0000,
0.6011, 0.3116, 0.0000,
0.6312, 0.2224, 0.0000,
0.2202, 0.0337, 0.0000,
0.6136, 0.2133, 0.0000,
0.6398, 0.1933, 0.0000,
0.2166, 0.0024, 0.0000,
0.6400, 0.1925, 0.0000,
0.3109, 0.4106, 0.0000,
0.3111, 0.4069, 0.0000,
0.3513, 0.7872, 0.0000,
0.5442, 0.9338, 0.0000,
0.3926, 0.2941, 0.0000,
0.3926, 0.2978, 0.0000,
0.3877, 0.2660, 0.0000,
0.6392, 0.1926, 0.0000,
